,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-3236.336418007642,11168.721531256342,12597.713539559336,15373.565609089119,12368.219668479878,9021.62269186631,11299.732880993626,11285.10065551838,23402.254448687116,41354.32910971794,37100.39812920357,29447.634235282087,37271.554430714416,37309.14531377133,23056.274754540857,13589.20747016022,5673.028958887029,-10804.513166912526,776.769449765291,1589.8833997534898,4759.426648235684,-5979.671237058429,809.7043794181768,-3400.0589834750963,-3391.4962507899677,-653.791812590264,8733.35845371592,6715.639472319062,1597.9695437737064,14890.515881115785,25463.84627070369,21087.354648529043,27625.358955449814,19870.210776045977,3513.0943704050305,5978.768944090722,5612.998198073535,5860.841808950898,-6982.169124538959,2742.0906588883513,12045.996747292498,7291.618099204752,16977.787312926317,7440.888135137494,3508.6670745580986,-3885.388071250947,-808.7722174600053,1047.3117288225235,-2640.139929975631,1697.4639599612344,-4405.190007424734,2345.267243669849,344.8754650670479,7064.209505522806,9940.907338722234,8381.322061967116,13275.891469955013,3400.782268233008,12114.54672350162,12264.243528615956,27518.450893852023,32082.817379055603,27160.985363188152,31697.745079878016,9886.163418296299,12787.027789125048,12967.1429048898,-3861.9044147482637,681.1190640906348,-1532.3779979049073,2020.856910067187,7276.044022881344,6800.724643984255,22489.925343403018,17756.4467612402,9907.116324289087,7135.442874381171,-4945.6746766486485,1162.095817083447,4883.146220223842,-3724.507362691781,793.1292813730372,-2377.5337210571984,-2972.575519626127,-4714.859836547588,6142.631448156109,4034.9759263358387,1760.4705517139441,-4751.719134822085,1515.476899849954,42.61598460028199,7757.792494854502,15178.451776455257,27735.760325147563,24146.15510578683,9678.752216158531,680.2836931820177,590.3544241251494,-6972.759663045766,4586.206422472817
1,-1396.2827536719826,-6009.235887884545,-2845.4917907031863,-1966.158196645075,4997.90893939525,-5980.0953094738325,-7952.849761211528,125.11304434457054,8424.25912629952,4899.36532331793,6812.100151626884,-3506.163893960106,-1365.8013438655637,574.9891814857411,2061.3358985366094,7671.956493563152,-2882.3129663109653,7517.048144205136,2059.2054441987457,-5502.508653198819,2634.7814669672307,-4203.461431830982,-4965.40105158065,3754.688853025203,3042.6386415399497,6305.6481573448955,639.8277560351993,6488.531794913501,12857.75080143746,20935.757115484063,31401.181556459753,36750.594928539314,33107.25910436712,38861.679867522646,24637.367571744737,28566.60399602404,21482.5054762683,15110.77473064102,18274.338200577753,24775.53102141269,30704.487007112035,11011.667185077073,8566.819516260271,13522.846209510175,17378.16057239087,32012.34254882637,33897.90759649111,22216.86068661485,20417.823594798672,6925.379858604364,1240.8197696757213,-2528.6942045504393,2051.0112999783023,-1071.63192697053,9246.563592559864,-2420.15433889463,8384.838483836234,-1116.4249469701947,-3704.623206433629,-2719.348464672645,-1171.03319577619,3006.0624079692216,4572.268424566473,12543.75256738547,15093.452813584394,18679.657194571053,25355.821553840644,10206.498520915364,988.1530961410652,1109.3441697562946,-4286.781938763126,-8605.743159566304,827.62052030064,3706.104242000565,-9087.09824549796,-1447.2291267023734,2133.36136967961,772.5764689723471,-6395.820264473725,-21.284116324808792,6341.5029503239475,15927.767946076085,4007.2566329775855,6381.858158525185,2794.4390062258644,-2142.0917467142535,-111.38379831276177,-23.79949254673909,4311.635195593031,8667.855151310838,-791.578990194746,1087.7945041009168,-1881.3275223822575,-470.269870801935,-1676.9322860048424,2786.245506038862,-8666.895181897267,-6858.209953394464,3890.7123086975616,2651.6727667420637
2,579.756794594776,-286.7764683419631,491.32743732944186,4741.437713923854,1859.581668808512,7015.191624124143,869.2811471561914,4132.89760232835,-1337.3075855892635,835.9628336583758,5034.603217338856,991.1905196341534,2068.9140927674903,-2195.5459151746295,-3760.63183510853,-3803.752553874282,3218.033673986157,-608.1968560014964,143.4140668689639,833.1456923204909,8974.807011487886,14158.864110528055,-6624.702362950848,7829.176824430554,25051.74676938492,10954.350581519038,18029.679869687458,13359.07763915919,676.3033954240799,-1948.5016196624315,-564.7699506509916,4041.5581376204145,-2040.29060180824,5794.47182152793,9371.795789115033,33339.93574529275,28279.31572036833,40994.453440809295,26952.477407805167,40863.43561174513,36928.67616811334,27700.543722005576,38087.23084213696,27271.34057560513,35404.307762666955,34344.09278277144,42639.89621061768,36129.452280921505,31316.660048890604,34129.395282173755,36755.86976911249,32180.29356230924,34939.39143279346,31828.208965823815,28714.162470154,30469.390054995776,30519.76195498951,36672.82454423209,37245.0989689007,30426.17574343943,23815.81698826797,20586.17834367413,10175.508367900522,-4917.253355683268,-1921.7484521263668,4783.051772664495,10386.441853043203,10620.359673951916,24674.334067624637,26067.789444311897,24919.64043122414,20926.23724630691,20143.3726347797,14356.71107449341,20196.390456989957,29159.182825268515,21367.415059230276,11475.271931970474,-1514.2744128567415,2921.637990594557,2155.224168421665,-4027.6211751601386,6247.60166291375,585.4057078252944,1659.0462942106321,5619.262111258077,-8154.076730800198,1813.9242491087805,8597.136871608292,7509.445885976691,16980.878202102147,25126.554057128476,36302.673155122495,31775.342990484834,35242.035256947536,36284.09650676217,26643.06431244644,10505.618882489047,8396.657554491416,-4049.275516479751
3,3193.813115560127,-3503.0098427434305,-4216.536241407003,-663.8669117820523,-7234.328212393358,1592.8354849145057,8400.735420311292,1256.4477210872956,3234.474477005376,22730.82488970586,27563.889928800825,34135.86089577828,21854.245289828046,19245.762459420468,19201.08711628383,-664.6707150250513,10357.435705561658,15336.447386583915,11584.13252044678,-2744.5824479879993,4043.5337204016296,3586.3271491968103,3195.3045391977143,12987.12272924386,14964.012222136986,13280.39373930489,17612.066652675694,8309.42537580848,3641.3290509299873,-3574.6910792660346,4019.2808791495736,5574.19870040165,7056.605101148553,-9174.969042674435,5981.457787993664,-1021.1488786567577,-441.29107066615575,3488.5299356321075,4039.0584867943758,-506.9652008521864,5673.833319653491,5055.8648509018085,17252.01065469212,25306.197949054633,22343.400179232518,35022.02996472031,31635.6745284922,30263.413072381085,24720.934598309235,19275.146130327685,14753.519037179678,4493.63865879728,8134.675227652404,8804.97663060659,16087.368729576181,16460.248930795682,25400.64136653434,34059.24711104285,42036.40853187791,30354.33508628414,29074.54139676616,27606.757398299662,14652.516343365563,21175.754189130694,12335.894520669714,25660.647924893216,21065.829530027575,21976.872575192763,5026.0633100977375,1571.8602396154038,12162.09959893431,13589.320937039618,14662.755901818367,17881.66651504352,3926.6439807098577,5872.843050265568,11453.595384413798,10108.775315194058,1042.1849368311362,8856.552985584027,10520.29508289997,19085.94572067347,16017.70528054089,36808.008612102516,32345.578276394448,34110.951488195285,31692.57162504034,25540.415562098002,23753.270069788316,28515.344239083795,30307.00582264977,32457.614765134327,33855.20606694204,41967.2436826862,35512.712151137224,38450.644514861815,30394.476373587015,40475.19269980996,20212.77454944684,16283.73371787905
4,1569.7517516319986,-7120.810715600236,-7519.952782787193,-108.81198615981384,2659.124635193744,2944.827459650906,-3194.901729912382,9319.532002395783,11014.708811218727,15418.191153690548,14797.230574990612,15106.338808977904,20984.893818160654,31675.52969732323,30628.448321191725,31603.44862839167,35361.36425482986,30159.157940349713,22281.5077034044,20442.90702999472,22944.485271702473,18820.013094965892,16527.28824559356,11008.182686696098,24837.785795894073,19683.73429401819,14402.126751850938,20357.299119276136,6778.901907793694,-1848.551052889748,3420.1607335326617,22441.621343933162,24639.569192907926,36696.34940153167,33378.64184837783,38742.80776301504,30723.08481029363,10190.235339199315,-1145.7031614729694,-2665.905363091036,2124.5510115812717,7829.467545436807,12706.092234317079,21606.04436476453,12194.896870935881,13651.288573198888,3419.385546264866,-255.90903035598478,-3298.9249813981937,4805.465204709625,-4987.45408329976,578.5015690968983,12283.933704771775,11251.017642832516,23232.320643363455,25793.26440581408,30428.333851995645,34708.184316001396,27371.76325691023,30403.012798375545,31581.542981067374,2918.746767709753,-7981.947579694057,-2329.585040363626,-283.4840613336331,3935.3827565628,1975.494313161602,4014.954400661133,5341.927774427374,24472.7534615887,28717.527204302834,25620.93447172899,16653.263691027023,16313.384982665453,33529.440237698225,28502.068484647294,40400.7285843874,35622.85217787808,35834.32377847425,29874.103769281766,38295.25146518726,39838.86703923698,38656.787951329105,32471.56520488643,24285.48612177122,12785.685901730503,12434.090345051085,5308.019814647879,-1532.703853170196,452.23001637497214,-4696.36864877485,-121.13671381326822,-2252.064778764472,659.5949883387204,9247.02784438716,8952.43919212653,14997.336125359421,14303.349231052569,20283.50372482386,18918.539147155956
5,2460.3658261681667,-3104.885261189617,3160.072346722981,19924.606604245444,18606.30456876269,20859.78281267889,19890.889839235373,10513.506298461285,13312.821730046908,12118.134298851282,1325.1866462230732,16995.02340403514,24318.575956585733,28689.51084729018,32917.0880800014,20735.89204400866,18122.90117474029,9454.009218310184,-782.971824089657,2668.404456328077,12367.721952760607,6667.630913650613,20824.696278208507,18820.515175108645,29860.032502975595,26785.025935170102,12831.126412939,-103.651200342636,-6284.435822087007,14166.941537739549,19311.822014399582,22189.72652460013,27678.126873600926,24515.859851430112,18167.580219255593,19420.62605678586,24238.641543824982,23786.83540416464,39255.909017278565,34214.34006830024,29066.624540574223,19353.077649144994,22137.500696460622,11869.39977673816,13328.82666805412,12838.44574236729,-1425.1767553230725,-6114.00919633926,2896.153618827362,11799.694701410435,19212.268889645984,20272.669530808133,24435.813361011747,20334.17607523268,25578.595674825036,24534.166925909914,21229.59822444177,16845.076896956412,20603.582202351332,-5987.564092070772,-4079.112858523089,-2363.7663986932503,2436.479896238994,1252.1573828234139,-1398.963508999277,5336.743014216474,15686.060037332023,2299.200907860688,17669.864391097402,24245.623668533644,19896.497532021454,31568.974269243776,39053.89565491493,14345.96103390784,25358.383840986622,17827.69114743662,21967.49963451238,26722.845081542873,35332.466427411615,31618.83684377894,31591.02051059828,41801.94293692963,31329.91064300869,38374.57050438463,39707.07341758185,30622.575833812898,27974.11126353004,34436.957626891104,37263.647532650444,34009.74101410973,25038.834715424764,27592.94420181021,11209.235974215077,16112.924898728594,3024.4178996434875,-3276.6292872163776,-2045.7084019351973,-7764.89956048812,-5212.924363666786,2482.1150049608887
6,-4745.837820525144,960.8105926651542,2761.4429018203296,-1151.1540157019756,-5768.766015182114,7175.883160252304,-4806.934359487861,-2100.4753306322013,-6541.533288799417,2661.535277070837,1946.3576011567598,-4386.300034326537,-797.7739570925685,3870.5453283492348,2705.5822892512615,-4576.3588234545305,-10037.66062199256,15676.503078102867,20874.62588547278,23840.689075088707,33180.021500969546,32216.80515004639,28479.614752093377,33927.43668972884,32026.161346448353,34969.03909359428,31746.84881303033,37738.69167144155,30313.78434950848,26767.656394365196,38050.4474262157,30676.181491397594,39055.06829638376,25512.26415386839,13008.771587268415,-621.0118663666472,-2742.672321575666,2296.7769330128103,-2445.322555800971,-4709.354993734623,1510.1651594769671,4307.179110262483,-2360.122846785738,-2726.25559146959,7093.623998708059,-1434.9373112018893,2174.1351347379496,12660.002348062762,9161.49203803279,25231.871646346735,27679.740851363775,26205.986002727506,39187.45501690675,18400.20221242955,14841.935000008158,2917.8095057912724,-485.2089197745945,-2545.512637567647,1838.5812079914606,-187.86774288438517,296.2585404819248,3114.83605842279,1163.8820755169731,7927.367666774969,870.4471599074241,3899.817203579117,6022.044303220016,4361.878071934752,2370.493359466631,-4413.613626001565,2568.41314112492,2779.4953963703397,9107.069023572452,14222.228538151041,33315.34049395532,32120.38569908986,30930.49706885838,16589.35036226028,8161.777599202621,3383.219400693473,14481.459462022509,15699.543449707779,25094.924550773787,28817.84034607184,32927.46638244929,34013.61782734751,25791.806414114653,27396.40717887987,2279.596949802777,9699.74380474322,5954.443163445673,-6165.1737851000535,6170.335343036296,-4413.43180849278,532.2891941792024,1797.3141172237617,9966.547221387887,18728.503931641255,20816.904287005516,28838.339145905433
7,-75.95239122586463,-613.1792775626632,9288.722558868767,-2561.660542436838,-249.84340806373018,6996.752219145641,7449.772744032795,5085.727267282882,927.1959509502221,12881.107271126693,13136.80557409207,23973.104397451407,5061.1904709006385,21495.142930400158,27445.650462112088,15533.41442663837,25401.828217739534,33861.75043766921,15131.181163360987,17704.69843076216,22657.02098200793,23594.57797297341,29241.772190105563,32819.04638171653,34570.401420492104,36861.897630528736,24294.827045707476,24751.991340148852,28194.122730794385,26079.57715195982,11736.186317936972,13438.307367352947,1281.1999687732841,1899.4609756525642,-5395.531462934673,3538.753198307574,4033.0829324825672,-575.2325238999949,-466.13034461941925,2157.8541177897314,4356.982083268214,13416.153153757305,15703.086420012261,20012.119940729764,16368.601807485162,15670.466664254074,19212.04779669922,23404.521588879335,27060.299999606123,18331.91051071453,18399.40573164088,19298.105600103157,26849.48789036309,33797.748182259464,31429.97639902551,38923.39151273748,36100.615587637236,33764.33531066681,41283.00775301966,36681.21886664863,29146.846984783282,25849.961434477344,26544.66552645462,19166.598352018846,8052.523152412257,-3174.743794277122,-1539.8116088132592,2251.40545581078,8654.724277531664,15349.778540374706,4951.460197912247,14612.278349440436,13468.116359255975,5037.827211946298,5089.948232484592,31367.41141722202,18850.618680099105,35455.96635653484,31012.3064332568,35084.83102205608,36475.04849128584,32967.37140388605,30231.99254178893,37240.34669114829,35071.01662748822,23889.335193901585,23342.514291802134,6875.900782041481,1636.66272959644,2778.199015858383,5519.945793501325,7699.458904835658,15753.530189706133,16955.18173642827,17689.794367255883,17050.405313403695,17941.23112041532,17061.157213216098,8621.355044074131,25455.23942600155
8,829.9459295148924,2903.5178829725155,-1296.2654999411266,-6893.532963318412,11630.51053393434,14195.777398075075,11885.212312199395,14839.868039907673,10575.093832589906,20432.12537782107,23615.69347014242,19325.691612882336,14632.428687340916,19460.771267045893,13298.153064838207,10765.336076096837,34537.08979270936,20556.21775619904,12494.991563936685,-6565.836757780155,2455.682914129822,555.2999996786399,-3718.2083349903105,-955.0679557282365,7238.04714403208,-747.1034302863109,10982.081953658735,19541.608546437263,25888.604161040825,27906.083289452305,11881.172147751131,10109.878975047694,4654.2918848918725,683.8380882234674,10397.896176957798,13652.158598009344,28578.37092352475,36417.06095919944,29836.06475505406,36239.32178357831,30196.005217492577,11720.666041748234,10297.26539201552,-3045.296599099361,1022.0020549448657,7486.044034064862,8585.299940239056,12757.382102152525,21515.643381141632,39386.9210516814,29853.913271254278,26456.577628883362,24396.535586745886,28875.76944227131,33782.1451988681,23924.42129004133,11970.139899478518,7386.350860060784,5118.865804419535,-3160.1832832913756,8104.028881718838,3640.0305099447123,635.8534169238454,-2169.4436947287377,727.931092924035,1836.7825908511911,262.82695565800077,-14096.647279251985,6944.468049395464,1551.8695775124563,8882.72592382949,10997.911431976629,11032.061970450606,18286.579560964503,17665.458458440196,18103.392760697196,18398.691709434886,19678.47079795321,26263.47253777257,28097.63864445197,23275.830176570038,33440.07243798946,34553.3961785633,27636.626719798012,36456.82681325052,33517.00794567353,35181.97363117287,30827.494919845536,35347.96911098605,32164.838474904205,27743.095361818836,17441.33880252347,13081.3276005088,7258.609963361666,6534.024943896151,-5899.305248058821,6363.412031233377,-1990.5051718948694,6500.251994510532,-8860.888492647635
9,3345.194507588705,2966.859479049124,8942.995459842336,23855.467567498636,31002.936569964626,29781.94962540811,33234.51561403483,37764.22402070003,39630.041267058245,39537.74977463951,33616.58309321434,38883.21212540993,34905.724470453184,36343.32269232825,34885.399980379996,34445.31434483869,36549.04914642286,34787.94929301038,28118.57081264212,18499.274509199156,16554.245761303944,10045.510165059073,-4259.421277850553,-5668.217765186202,-2309.9290911984276,-1210.7218135276871,4021.605090683501,23501.21515705668,30820.236670686827,22101.041831016013,24692.531549243842,15105.860067784886,4636.090849936411,2059.5170815023375,-210.13591485635231,9634.96531455689,16836.939211565357,16576.36599629642,17899.926642701867,26158.11508898259,26679.240285775657,31839.52747959803,24450.30656941734,28710.940770122987,10426.793577948287,15937.510843810649,9983.459933717495,20369.9522920791,15495.576055457022,19912.29903845135,26933.530404319088,11885.780658972079,7984.740815236765,1277.9103669638594,-8074.302958677339,9811.600704839593,5699.631996786343,15905.867280381752,18876.27143153248,31130.004138650787,24480.18465008321,26187.12866754673,21009.140791294452,12294.901113391283,20487.614159245415,15480.307292843368,17064.89551963938,18922.66616356017,21422.807460248467,21233.010033185088,26885.309909263025,40188.49158160978,39105.23049252972,27919.644820644764,13686.511814974354,6979.316878182909,7531.162011913709,2227.323451229494,-2273.8075998168842,-1411.251572263156,4308.03552434933,1066.7459438847059,9699.042850294121,19315.81536064068,24772.996042924387,37345.5585457622,42637.27407896172,25420.97160940671,33305.642080766724,36024.34409835322,35683.47109555238,35503.98720933789,34463.21634574055,36158.236995192354,34987.19748930893,29433.437188298205,22234.011566557238,30729.458542014443,23198.779486862815,15183.328583976505
